Tanggal,Hujan,Temperatur,Kecepatan Angin,Kelembaban,Arah Angin,Tekanan Udara,UV,DoY,Bulan,Jam
9/5/2022 12:00,0,34.3,7.93,61.8,1.989675347,1007.38,0,244.6027397,9,12
9/5/2022 13:00,0,34.3,7.6,64.8,2.862339973,1006.6,0,244.6027397,9,13
9/5/2022 14:00,0,33.9,4.35,62.36,1.500983157,1005.3,0,244.6027397,9,14
9/5/2022 15:00,1.2,33.6,4.53,65.7,2.35619449,1004.74,0,244.6027397,9,15
9/5/2022 16:00,0,31.85,6.04,68.63,4.08407045,1005.02,0,244.6027397,9,16
9/5/2022 17:00,0,30.1,7.55,71.56,5.811946409,1005.3,0,244.6027397,9,17
9/5/2022 18:00,0,28.08,1.59,83.38,3.141592654,1007.02,0,244.6027397,9,18
9/5/2022 19:00,0,27,0.8,88.32,1.396263402,1007.9,0,244.6027397,9,19
9/5/2022 20:00,0,26.7,0.96,91.7,1.396263402,1008.86,0,244.6027397,9,20
9/5/2022 21:00,0,25.6,1.46,94.92,2.530727415,1009.44,0,244.6027397,9,21
9/5/2022 22:00,0,24.7,0.43,94.92,3.717551307,1009.3,0,244.6027397,9,22
9/5/2022 23:00,0,24.8,0.93,94.92,2.478367538,1009.36,0,244.6027397,9,23
9/6/2022 0:00,0,24.7,0.32,94.92,2.635447171,1008.9,0,245.5890411,9,0
9/6/2022 1:00,0,24.18,0,94.92,2.635447171,1008.2,0,245.5890411,9,1
9/6/2022 2:00,0,24.2,0.43,94.92,4.50294947,1007.7,0,245.5890411,9,2
9/6/2022 3:00,0,24.12,0.6,94.92,5.969026042,1007.38,0,245.5890411,9,3
9/6/2022 4:00,0,24,0.58,94.92,2.35619449,1007.1,0,245.5890411,9,4
9/6/2022 5:00,0,24,0.1,94.92,2.094395102,1007.2,0,245.5890411,9,5
9/6/2022 6:00,0,24.1,0.19,94.92,2.094395102,1008.2,0,245.5890411,9,6
9/6/2022 7:00,0,24.5,0.31,94.92,2.49582083,1008.9,0,245.5890411,9,7
9/6/2022 8:00,0,25,0.52,94.92,4.450589593,1009.6,0,245.5890411,9,8
9/6/2022 9:00,0,26.2,2.05,94.92,2.565634,1009.8,0,245.5890411,9,9
9/6/2022 10:00,0,27.38,0.93,91.1,4.468042885,1009.72,0,245.5890411,9,10
9/6/2022 11:00,0,27.5,2.23,89.7,2.234021443,1008.88,0,245.5890411,9,11
9/6/2022 12:00,0,28.7,1.59,83.26,1.570796327,1008,0,245.5890411,9,12
9/6/2022 13:00,0,30.8,2.39,74.52,5.288347634,1006.64,0,245.5890411,9,13
9/6/2022 14:00,0,27.3,4.37,87.4,3.054326191,1006.34,0,245.5890411,9,14
9/6/2022 15:00,0,26.4,2.76,92.6,4.834562028,1005.98,0,245.5890411,9,15
9/6/2022 16:00,0,26.86,3.22,90.34,4.188790205,1006.06,0,245.5890411,9,16
9/6/2022 17:00,0,26.6,1.03,92.7,4.066617157,1006.36,0,245.5890411,9,17
9/6/2022 18:00,0,25.7,2.87,94.92,2.408554368,1007.14,0,245.5890411,9,18
9/6/2022 19:00,0,25.4,0.33,94.92,2.129301687,1008.24,0,245.5890411,9,19
9/6/2022 20:00,0,25.1,0,94.92,2.635447171,1008.6,0,245.5890411,9,20
9/6/2022 21:00,0,24.6,0.1,94.92,2.635447171,1008.8,0,245.5890411,9,21
9/6/2022 22:00,0,24.5,0,94.92,2.740166926,1009.78,0,245.5890411,9,22
9/6/2022 23:00,0,24.4,0.09,94.92,2.740166926,1009.8,0,245.5890411,9,23
9/7/2022 0:00,0,24,0,94.92,2.705260341,1009.34,0,246.5753425,9,0
9/7/2022 1:00,0,23.8,0,94.92,2.705260341,1008.9,0,246.5753425,9,1
9/7/2022 2:00,0,23.68,0,94.92,2.705260341,1007.98,0,246.5753425,9,2
9/7/2022 3:00,0,23.36,0,94.92,2.705260341,1007.74,0,246.5753425,9,3
9/7/2022 4:00,0,23.3,0.09,94.92,2.705260341,1007.9,0,246.5753425,9,4
9/7/2022 5:00,0,22.96,0.32,94.92,2.49582083,1007.82,0,246.5753425,9,5
9/7/2022 6:00,0,22.8,0.08,94.92,2.49582083,1008.52,0,246.5753425,9,6
9/7/2022 7:00,0,24,0.59,94.92,2.024581932,1009.24,0,246.5753425,9,7
9/7/2022 8:00,0,28.1,4.72,89.32,2.460914245,1009.8,0,246.5753425,9,8
9/7/2022 9:00,0,29.8,5.86,83.38,2.199114858,1010.3,0,246.5753425,9,9
9/7/2022 10:00,0,32.18,4.77,73.82,2.478367538,1010,0,246.5753425,9,10
9/7/2022 11:00,0,32.2,6.98,72.04,1.570796327,1009.5,0,246.5753425,9,11
9/7/2022 12:00,0,33.36,3.82,66.12,3.298672286,1008.1,0,246.5753425,9,12
9/7/2022 13:00,0,25.8,7.36,94.92,2.408554368,1008.04,0,246.5753425,9,13
9/7/2022 14:00,0.6,28.5,5.19,84.22,3.141592654,1006.82,0,246.5753425,9,14
9/7/2022 15:00,0,30.8,6.29,70.56,2.565634,1006.1,0,246.5753425,9,15
9/7/2022 16:00,0,30.8,10.73,73,2.234021443,1006.1,0,246.5753425,9,16
9/8/2022 9:00,0,26,0.5,94.92,5.759586532,1012.8,0,247.5616438,9,9
9/8/2022 10:00,0,26,0.97,94.92,2.391101075,1012.88,0,247.5616438,9,10
9/8/2022 11:00,0,25.8,1.37,94.92,6.213372137,1012.3,0,247.5616438,9,11
9/8/2022 12:00,0.2,25.5,3.21,94.92,5.253441049,1011.6,0,247.5616438,9,12
9/8/2022 13:00,0.4,26.2,6.92,94.92,4.468042885,1010.5,0,247.5616438,9,13
9/8/2022 14:00,0.2,26.3,3.24,94.92,4.258603375,1009.4,0,247.5616438,9,14
9/8/2022 15:00,0,26.9,3.97,93.7,4.4331363,1008.9,0,247.5616438,9,15
9/8/2022 16:00,0,26.6,0.61,93.96,4.188790205,1008.52,0,247.5616438,9,16
9/8/2022 17:00,0,25.8,0,94.92,4.066617157,1008.32,0,247.5616438,9,17
9/8/2022 18:00,0,25.04,0,94.92,2.408554368,1008.52,0,247.5616438,9,18
9/8/2022 19:00,0,24.8,0,94.92,2.129301687,1009.18,0,247.5616438,9,19
9/8/2022 20:00,0,24.6,0,94.92,2.635447171,1010.2,0,247.5616438,9,20
9/8/2022 21:00,0,24.7,0,94.92,2.635447171,1010.9,0,247.5616438,9,21
9/8/2022 22:00,0,24.4,0,94.92,2.740166926,1011.48,0,247.5616438,9,22
9/8/2022 23:00,0,24.2,0,94.92,2.740166926,1011.14,0,247.5616438,9,23
9/9/2022 0:00,0,24.26,0,94.92,2.705260341,1010.8,0,248.5479452,9,0
9/9/2022 1:00,0,24.3,0.1,94.92,2.635447171,1009.96,0,248.5479452,9,1
9/9/2022 2:00,0,24.18,0,94.92,1.93731547,1009.3,0,248.5479452,9,2
9/9/2022 3:00,0,24,0,94.92,1.93731547,1008.8,0,248.5479452,9,3
9/9/2022 4:00,0,23.9,0,94.92,1.93731547,1008.64,0,248.5479452,9,4
9/9/2022 5:00,0,23.6,0,94.92,1.93731547,1008.8,0,248.5479452,9,5
9/9/2022 6:00,0,23.4,0,94.92,1.93731547,1009.68,0,248.5479452,9,6
9/9/2022 7:00,0,24.9,0.39,94.92,1.93731547,1010.32,0,248.5479452,9,7
9/9/2022 8:00,0,26.58,2.11,94.92,2.391101075,1010.8,0,248.5479452,9,8
9/9/2022 9:00,0,29.2,7.93,84.4,2.059488517,1011.42,0,248.5479452,9,9
9/9/2022 10:00,0,29.9,8.97,78.76,1.989675347,1011.2,0,248.5479452,9,10
9/9/2022 11:00,0,31.2,8.83,72.56,1.884955592,1010.4,0,248.5479452,9,11
9/9/2022 12:00,0,30,6.03,77.38,2.35619449,1009.9,0,248.5479452,9,12
9/9/2022 13:00,0,30.9,6.16,73.02,1.134464014,1008.72,0,248.5479452,9,13
9/9/2022 14:00,0,31.3,7.64,72.9,5.585053606,1007.7,0,248.5479452,9,14
9/9/2022 15:00,0,30.58,5.71,73.7,2.391101075,1007.52,0,248.5479452,9,15
9/9/2022 16:00,0,27.69,7.885,84.31,2.190388211,1008.28,0,248.5479452,9,16
9/9/2022 17:00,0,24.8,10.06,94.92,1.989675347,1009.04,0,248.5479452,9,17
9/9/2022 18:00,0.2,23.7,12.22,94.92,2.094395102,1009.92,0,248.5479452,9,18
9/9/2022 19:00,0.8,23.5,6.44,94.92,2.251474735,1010.16,0,248.5479452,9,19
9/9/2022 20:00,0,23.5,0.96,94.92,2.164208272,1011.44,0,248.5479452,9,20
9/9/2022 21:00,0,23.8,0.69,94.92,4.468042885,1012.02,0,248.5479452,9,21
9/9/2022 22:00,0,23.86,0,94.92,4.468042885,1012.1,0,248.5479452,9,22
9/9/2022 23:00,0,23.84,0.09,94.92,1.989675347,1011.64,0,248.5479452,9,23
9/10/2022 0:00,0,23.66,0.3,94.92,1.989675347,1010.9,0,249.5342466,9,0
9/10/2022 1:00,0,23.8,0,94.92,2.722713633,1010.1,0,249.5342466,9,1
9/10/2022 2:00,0,23.6,0,94.92,2.722713633,1009.7,0,249.5342466,9,2
9/10/2022 3:00,0,23.6,0,94.92,2.722713633,1009.62,0,249.5342466,9,3
9/10/2022 4:00,0.2,23.5,0.2,94.92,4.188790205,1009.82,0,249.5342466,9,4
9/10/2022 5:00,1,23.4,0,94.92,4.188790205,1010,0,249.5342466,9,5
9/10/2022 6:00,0.2,23.4,0.09,94.92,3.403392041,1010.4,0,249.5342466,9,6
9/10/2022 7:00,0.2,23.8,0.4,94.92,3.403392041,1011.14,0,249.5342466,9,7
9/10/2022 8:00,0,24.8,1.52,94.92,3.403392041,1011.5,0,249.5342466,9,8
9/10/2022 9:00,0,26.1,2.62,94.92,3.211405824,1012.08,0,249.5342466,9,9
9/10/2022 10:00,0,28.1,4.95,87.62,4.188790205,1011.9,0,249.5342466,9,10
9/10/2022 11:00,0,30.1,5.22,77.68,4.677482395,1010.4,0,249.5342466,9,11
9/10/2022 12:00,0.2,29.8,7.76,74.16,3.141592654,1009.42,0,249.5342466,9,12
9/12/2022 9:00,0,26.8,1.12,92.1,4.57276264,1010.08,0,251.5068493,9,9
9/12/2022 10:00,0,27.2,3.64,90.72,4.57276264,1010.4,0,251.5068493,9,10
9/12/2022 11:00,0,30.2,3.4,83.52,4.415683008,1009.58,0,251.5068493,9,11
9/12/2022 12:00,0,31,3.91,74.44,4.921828491,1008.4,0,251.5068493,9,12
9/12/2022 13:00,0,32.5,4.95,70.68,3.368485456,1007.2,0,251.5068493,9,13
9/12/2022 14:00,0,31.8,3.9,69.9,4.71238898,1006.2,0,251.5068493,9,14
9/12/2022 15:00,0,30.2,4.99,75.18,2.705260341,1005.9,0,251.5068493,9,15
9/12/2022 16:00,0,28.8,3.13,86.82,2.914699851,1006,0,251.5068493,9,16
9/12/2022 17:00,0.2,26.7,3.06,94.92,3.298672286,1006.14,0,251.5068493,9,17
9/12/2022 18:00,0,26,0,94.92,3.298672286,1006.52,0,251.5068493,9,18
9/12/2022 19:00,0,24.9,0.1,94.92,2.827433388,1007.52,0,251.5068493,9,19
9/12/2022 20:00,0,24.1,0,94.92,2.827433388,1008.4,0,251.5068493,9,20
9/12/2022 21:00,0,23.9,0,94.92,2.827433388,1009.06,0,251.5068493,9,21
9/12/2022 22:00,0,23.5,0,94.92,2.827433388,1009.74,0,251.5068493,9,22
9/12/2022 23:00,0,23.3,0,94.92,2.827433388,1010.02,0,251.5068493,9,23
9/13/2022 0:00,0,22.8,0,94.92,2.827433388,1009.68,0,252.4931507,9,0
9/13/2022 1:00,0,22.4,0,94.92,2.827433388,1009.2,0,252.4931507,9,1
9/13/2022 2:00,0,22.3,0,94.92,2.827433388,1008.96,0,252.4931507,9,2
9/13/2022 3:00,0,22.4,0,94.92,2.827433388,1008.32,0,252.4931507,9,3
9/13/2022 4:00,0,22.3,0,94.92,2.827433388,1008.7,0,252.4931507,9,4
9/13/2022 5:00,0,22.04,0,94.92,2.827433388,1008.74,0,252.4931507,9,5
9/13/2022 6:00,0,22,0,94.92,2.827433388,1009.68,0,252.4931507,9,6
9/13/2022 9:00,0,29.8,6.64,79.3,2.565634,1011.68,0,252.4931507,9,9
9/13/2022 10:00,0,31.3,7.475,73.37,2.530727415,1011.3,0,252.4931507,9,10
9/13/2022 11:00,0,32.8,8.31,67.44,2.49582083,1010.92,0,252.4931507,9,11
9/13/2022 12:00,0,32.7,5.28,64.26,1.850049007,1010.14,0,252.4931507,9,12
9/13/2022 13:00,0,33,6.29,63.58,2.443460953,1008.98,0,252.4931507,9,13
9/13/2022 14:00,0,34.9,4.97,56.16,2.879793266,1007.9,0,252.4931507,9,14
9/13/2022 15:00,0,33.2,6.32,59.52,1.623156204,1007.5,0,252.4931507,9,15
9/13/2022 16:00,0,33.1,8.45,60.92,1.605702912,1007.6,0,252.4931507,9,16
9/13/2022 17:00,0,30.7,5.9,72.72,2.268928028,1007.8,0,252.4931507,9,17
9/13/2022 18:00,0,27.06,0.96,88.92,5.445427266,1008.96,0,252.4931507,9,18
9/13/2022 19:00,0,26,0.24,92.9,0.052359878,1010.2,0,252.4931507,9,19
9/13/2022 20:00,0,25.7,0.29,94.36,0.052359878,1011.2,0,252.4931507,9,20
9/13/2022 21:00,0,26.1,2.67,90.8,2.670353756,1011.62,0,252.4931507,9,21
9/13/2022 22:00,0,25.4,1.76,93.9,2.740166926,1012,0,252.4931507,9,22
9/13/2022 23:00,0,24.74,1.01,94.92,2.548180708,1011.9,0,252.4931507,9,23
9/14/2022 0:00,0,24.5,1.26,94.92,2.548180708,1011.62,0,253.4794521,9,0
9/14/2022 1:00,0,24.22,0.63,94.92,2.652900463,1011.02,0,253.4794521,9,1
9/14/2022 2:00,0,23.94,0,94.92,2.757620218,1010.42,0,253.4794521,9,2
9/14/2022 3:00,0,23.78,0.08,94.92,2.757620218,1010.2,0,253.4794521,9,3
9/14/2022 4:00,0,23.5,0,94.92,2.478367538,1010.4,0,253.4794521,9,4
9/14/2022 5:00,0,23.36,0,94.92,2.478367538,1010.48,0,253.4794521,9,5
9/14/2022 6:00,0,24.18,0,94.92,2.478367538,1011.04,0,253.4794521,9,6
9/14/2022 7:00,0,25,0,94.92,2.478367538,1011.6,0,253.4794521,9,7
9/14/2022 8:00,0,28.5,5.6,80.4,2.600540585,1012,0,253.4794521,9,8
9/14/2022 9:00,0,30.2,12.08,71.96,1.308996939,1012.18,0,253.4794521,9,9
9/14/2022 10:00,0,32.2,11.72,66.34,2.513274123,1011.94,0,253.4794521,9,10
9/14/2022 11:00,0,31.9,11.76,66.68,2.827433388,1011.14,0,253.4794521,9,11
9/14/2022 12:00,0,31.7,10.63,68.86,2.914699851,1010.9,0,253.4794521,9,12
9/14/2022 13:00,0,32.4,5.71,68.44,2.199114858,1010.6,0,253.4794521,9,13
9/14/2022 14:00,0,32.6,4.44,61.68,0,1009.8,0,253.4794521,9,14
9/14/2022 15:00,0,31.2,3.86,65.44,4.660029103,1008.88,0,253.4794521,9,15
9/14/2022 16:00,0,30.56,1.61,71.5,0.261799388,1008.22,0,253.4794521,9,16
9/14/2022 17:00,0,29.6,1.16,76,2.862339973,1008.66,0,253.4794521,9,17
9/14/2022 18:00,0,27.4,0.5,88.04,3.211405824,1009.36,0,253.4794521,9,18
9/14/2022 19:00,0,25.4,0,94.92,2.687807048,1010.24,0,253.4794521,9,19
9/14/2022 20:00,0,24.8,0,94.92,2.687807048,1011.06,0,253.4794521,9,20
9/14/2022 23:00,0,23.7,0,94.92,2.687807048,1012.4,0,253.4794521,9,23
9/15/2022 0:00,0,23.6,0.04,94.92,2.687807048,1011.7,0,254.4657534,9,0
9/15/2022 1:00,0,23.5,0.08,94.92,2.687807048,1011,0,254.4657534,9,1
9/15/2022 2:00,0,23.6,0,94.92,2.478367538,1010.6,0,254.4657534,9,2
9/15/2022 3:00,0,23.5,0,94.92,2.478367538,1009.94,0,254.4657534,9,3
9/15/2022 6:00,0,22.6,0,94.92,2.478367538,1010.2,0,254.4657534,9,6
9/15/2022 7:00,0,24.1,0.87,94.92,2.478367538,1010.88,0,254.4657534,9,7
9/15/2022 8:00,0,27.5,4.36,90.68,2.740166926,1010.74,0,254.4657534,9,8
9/15/2022 9:00,0,30.78,6.01,73.72,1.954768762,1010.4,0,254.4657534,9,9
9/15/2022 10:00,0,32.6,5.82,67.58,0.453785606,1010.1,0,254.4657534,9,10
9/15/2022 11:00,0,32.7,6.51,65.42,0.898844565,1008.39,0,254.4657534,9,11
9/15/2022 14:00,0,34,7.42,62.4,1.343903524,1006.68,0,254.4657534,9,14
9/15/2022 15:00,0,33.52,11.93,62,6.248278722,1006.32,0,254.4657534,9,15
9/15/2022 16:00,0,32.2,5.24,67.32,3.368485456,1005.98,0,254.4657534,9,16
9/15/2022 17:00,0,30.7,4.8,73.22,0,1006.4,0,254.4657534,9,17
9/15/2022 18:00,0,28.1,2.69,83.38,6.195918845,1007.6,0,254.4657534,9,18
9/15/2022 19:00,0,25.7,0.86,91.32,3.054326191,1008.44,0,254.4657534,9,19
9/15/2022 20:00,0,24.8,0,94.92,3.054326191,1009.28,0,254.4657534,9,20
9/15/2022 21:00,0,24.68,0,94.92,3.054326191,1009.9,0,254.4657534,9,21
9/15/2022 22:00,0,24.5,0,94.92,3.054326191,1009.98,0,254.4657534,9,22
9/15/2022 23:00,0,24.1,0,94.92,3.054326191,1010,0,254.4657534,9,23
9/16/2022 2:00,0,23.56,0,94.92,3.071779484,1008.2,0,255.4520548,9,2
9/16/2022 3:00,0,23.1,0,94.92,3.071779484,1008.16,0,255.4520548,9,3
9/16/2022 4:00,0,22.9,0,94.92,3.071779484,1008.3,0,255.4520548,9,4
9/16/2022 5:00,0,22.6,0,94.92,3.071779484,1008.68,0,255.4520548,9,5
9/16/2022 6:00,0,22.8,0.1,94.92,3.071779484,1009.2,0,255.4520548,9,6
9/16/2022 7:00,0,23.8,0.11,94.92,1.8675023,1009.8,0,255.4520548,9,7
9/16/2022 8:00,0,28.5,5.39,83.96,2.548180708,1010.02,0,255.4520548,9,8
9/16/2022 9:00,0,30.5,8.94,75.58,2.460914245,1010.04,0,255.4520548,9,9
9/16/2022 10:00,0,32.9,6.05,61.9,1.326450232,1009.54,0,255.4520548,9,10
9/16/2022 11:00,0,34.6,7.51,56.22,4.71238898,1008.9,0,255.4520548,9,11
9/16/2022 12:00,0,35.15,7.85,55.54,3.822271062,1007.8,0,255.4520548,9,12
9/16/2022 13:00,0,35.7,8.19,54.86,2.932153143,1006.7,0,255.4520548,9,13
9/16/2022 14:00,0,35.76,9.03,52.86,2.49582083,1005.9,0,255.4520548,9,14
9/16/2022 15:00,0,34.1,9.35,53.72,0.191986218,1005.2,0,255.4520548,9,15
9/16/2022 16:00,0,32.8,6.64,62.18,2.14675498,1005.18,0,255.4520548,9,16
9/16/2022 17:00,0,31.8,5.25,63.94,2.879793266,1005.6,0,255.4520548,9,17
9/16/2022 18:00,0,29.1,3.18,74.38,0.27925268,1006.4,0,255.4520548,9,18
9/16/2022 19:00,0,26.9,0.41,85.16,3.577924967,1007.28,0,255.4520548,9,19
9/16/2022 20:00,0,25.3,0,94,3.577924967,1007.96,0,255.4520548,9,20
9/16/2022 21:00,0,24.8,0,94.92,3.577924967,1008.8,0,255.4520548,9,21
9/16/2022 22:00,0,24.18,0,94.92,3.577924967,1009.04,0,255.4520548,9,22
9/16/2022 23:00,0,23.9,0,94.92,3.577924967,1008.66,0,255.4520548,9,23
9/17/2022 0:00,0,23.9,0,94.92,3.577924967,1008,0,256.4383562,9,0
9/17/2022 1:00,0,23.4,0,94.92,3.577924967,1007.9,0,256.4383562,9,1
9/17/2022 2:00,0,23.3,0.09,94.92,2.984513021,1007.4,0,256.4383562,9,2
9/17/2022 3:00,0,23.4,0,94.92,2.984513021,1007.3,0,256.4383562,9,3
9/17/2022 4:00,0,23.36,0.54,94.92,2.984513021,1007.6,0,256.4383562,9,4
9/17/2022 5:00,0,22.9,0,94.92,4.625122518,1008,0,256.4383562,9,5
9/17/2022 6:00,0,22.9,0,94.92,4.625122518,1008.3,0,256.4383562,9,6
9/17/2022 7:00,0,24.1,0.62,94.92,2.565634,1008.9,0,256.4383562,9,7
9/17/2022 8:00,0,27,3.71,93.1,2.914699851,1009.52,0,256.4383562,9,8
9/17/2022 9:00,0,31.3,5.17,71.3,2.792526803,1009.5,0,256.4383562,9,9
9/17/2022 10:00,0,32.5,5.97,66.52,2.565634,1009.08,0,256.4383562,9,10
9/17/2022 11:00,0,34.2,8.08,63.72,2.722713633,1008.14,0,256.4383562,9,11
9/17/2022 12:00,0,32.3,6.43,71.1,2.35619449,1007.9,0,256.4383562,9,12
9/17/2022 13:00,0,32.9,9.24,68.32,3.298672286,1007.1,0,256.4383562,9,13
9/17/2022 14:00,0,32.7,8.89,64.56,2.129301687,1006.18,0,256.4383562,9,14
9/17/2022 15:00,0,32.5,8.65,63.92,2.879793266,1005.7,0,256.4383562,9,15
9/17/2022 16:00,0,32,7.63,67.46,4.71238898,1005.62,0,256.4383562,9,16
9/17/2022 17:00,0,30.5,5.57,72.54,4.71238898,1006.4,0,256.4383562,9,17
9/17/2022 18:00,0,28.62,1.33,82.18,3.647738137,1007.32,0,256.4383562,9,18
9/17/2022 19:00,0,26.6,1.34,93,0.453785606,1007.7,0,256.4383562,9,19
9/17/2022 20:00,0,25.4,0,94.92,0.453785606,1008.34,0,256.4383562,9,20
9/17/2022 21:00,0,25.3,0,94.92,0.453785606,1008.9,0,256.4383562,9,21
9/17/2022 22:00,0,24.8,0,94.92,0.453785606,1009.76,0,256.4383562,9,22
9/17/2022 23:00,0,24.7,0,94.92,0.453785606,1009.84,0,256.4383562,9,23
9/18/2022 0:00,0,24.3,0.22,94.92,0.453785606,1009.26,0,257.4246575,9,0
9/18/2022 1:00,0,24.2,0.1,94.92,2.565634,1008.6,0,257.4246575,9,1
9/18/2022 2:00,0,24.3,0.09,94.92,2.565634,1008.08,0,257.4246575,9,2
9/18/2022 3:00,0,23.3,0,94.92,1.780235837,1008.08,0,257.4246575,9,3
9/18/2022 4:00,0,23,0,94.92,1.780235837,1008.44,0,257.4246575,9,4
9/18/2022 5:00,0,22.9,0,94.92,1.780235837,1008.8,0,257.4246575,9,5
9/18/2022 6:00,0,22.9,0,94.92,1.780235837,1009.3,0,257.4246575,9,6
9/18/2022 7:00,0,24.6,0.62,94.92,2.705260341,1009.46,0,257.4246575,9,7
9/18/2022 8:00,0,28.8,5.36,83.52,2.28638132,1009.98,0,257.4246575,9,8
9/18/2022 9:00,0,31.4,11.02,73.6,2.897246558,1010.22,0,257.4246575,9,9
9/18/2022 10:00,0,31.8,11.4,70.84,2.548180708,1009.9,0,257.4246575,9,10
9/18/2022 11:00,0,33.8,12.22,61.14,2.792526803,1009.04,0,257.4246575,9,11
9/18/2022 12:00,0,33.24,10.85,62.02,2.600540585,1008,0,257.4246575,9,12
9/18/2022 13:00,0,33.5,11.28,61.38,2.914699851,1006.9,0,257.4246575,9,13
9/18/2022 14:00,0,33.5,10.73,62.52,2.792526803,1006,0,257.4246575,9,14
9/18/2022 15:00,0.6,27,8.28,91.5,4.71238898,1005.94,0,257.4246575,9,15
9/18/2022 16:00,0,30.4,3.01,78,4.380776423,1005.9,0,257.4246575,9,16
9/18/2022 17:00,0,29.7,6.11,78.82,3.141592654,1006.5,0,257.4246575,9,17
9/18/2022 18:00,0,27.8,1.48,89.98,2.635447171,1007.4,0,257.4246575,9,18
9/18/2022 19:00,0,26.55,0.74,92.45,3.455751919,1008.17,0,257.4246575,9,19
9/18/2022 20:00,0,25.3,0,94.92,4.276056667,1008.94,0,257.4246575,9,20
9/18/2022 21:00,0,25.1,0.19,94.92,4.118977035,1009.68,0,257.4246575,9,21
9/18/2022 22:00,0,24.9,0,94.92,4.118977035,1009.8,0,257.4246575,9,22
9/18/2022 23:00,0,24.3,0.19,94.92,4.50294947,1009.6,0,257.4246575,9,23
9/19/2022 0:00,0,24.1,0.35,94.92,4.50294947,1009.16,0,258.4109589,9,0
9/19/2022 1:00,0,23.72,0.29,94.92,4.468042885,1008.5,0,258.4109589,9,1
9/19/2022 2:00,0,23.7,0,94.92,4.468042885,1008.06,0,258.4109589,9,2
9/19/2022 3:00,0,23.3,0,94.92,4.468042885,1007.82,0,258.4109589,9,3
9/19/2022 4:00,0,23.26,0,94.92,4.468042885,1007.6,0,258.4109589,9,4
9/19/2022 5:00,0,23.3,0.32,94.92,4.415683008,1007.94,0,258.4109589,9,5
9/19/2022 6:00,0,23.2,0,94.92,4.415683008,1009.02,0,258.4109589,9,6
9/19/2022 7:00,0,24.02,1.13,94.92,4.118977035,1009.72,0,258.4109589,9,7
9/19/2022 8:00,0,26.04,2.88,94.92,3.525565089,1010.1,0,258.4109589,9,8
9/19/2022 9:00,0,27.7,4.5,89.92,4.607669225,1010.9,0,258.4109589,9,9
9/19/2022 10:00,0,30.2,6.16,80.5,5.567600314,1011.04,0,258.4109589,9,10
9/19/2022 11:00,0,30.7,7,77.64,4.345869837,1010.2,0,258.4109589,9,11
9/19/2022 12:00,0,30.2,10.97,76.74,4.520402763,1008.8,0,258.4109589,9,12
9/19/2022 13:00,0,29.38,8.24,81.86,3.473205211,1008.54,0,258.4109589,9,13
9/19/2022 14:00,16.6,23.4,86.03,94.92,1.675516082,1008.26,0,258.4109589,9,14
9/19/2022 15:00,0.2,24.3,57.81,94.92,4.22369679,1008.2,0.11,258.4109589,9,15
9/19/2022 16:00,0.4,23.5,74.08,94.92,4.276056667,1008.28,0.23,258.4109589,9,16
9/19/2022 17:00,0.2,23.6,135.25,94.92,4.939281783,1007.88,0.34,258.4109589,9,17
9/19/2022 18:00,0,23.8,75.77,94.92,4.171336912,1008.82,0,258.4109589,9,18
9/19/2022 19:00,0,23.6,58.21,94.92,3.926990817,1009.7,0,258.4109589,9,19
9/19/2022 20:00,0,23.5,65.87,94.92,3.996803987,1010.2,0,258.4109589,9,20
9/19/2022 21:00,0,23.3,66.92,94.92,1.588249619,1010.54,0,258.4109589,9,21
9/19/2022 22:00,0,23.38,119.04,94.92,1.588249619,1010.64,0,258.4109589,9,22
9/19/2022 23:00,0,23.2,191.99,94.92,4.398229715,1010.3,0,258.4109589,9,23
9/20/2022 0:00,0,22.96,125.95,94.92,4.415683008,1009.5,0,259.3972603,9,0
9/20/2022 1:00,0,22.8,81.39,94.92,2.373647783,1008.86,0,259.3972603,9,1
9/20/2022 2:00,0,22.4,64.98,94.92,2.617993878,1008.56,0,259.3972603,9,2
9/20/2022 3:00,0,22.4,52.37,94.92,2.775073511,1008.1,0,259.3972603,9,3
9/20/2022 4:00,0,22.5,59.06,94.92,2.670353756,1008.1,0,259.3972603,9,4
9/20/2022 5:00,0,22.5,58.86,94.92,2.670353756,1008.42,0,259.3972603,9,5
9/20/2022 6:00,0,22.3,55.55,94.92,2.687807048,1008.8,0.06,259.3972603,9,6
9/20/2022 7:00,0,24.04,54.17,94.92,2.879793266,1009.4,0.6,259.3972603,9,7
9/20/2022 8:00,0,27.4,41.67,92.68,3.019419606,1010.02,1.24,259.3972603,9,8
9/20/2022 9:00,0,29.86,22.26,82.94,3.490658504,1010.46,4.41,259.3972603,9,9
9/20/2022 10:00,0,31.16,36.59,74.92,3.857177647,1010.12,4.48,259.3972603,9,10
9/20/2022 11:00,0,32,11.13,68.2,0.977384381,1009.42,5.82,259.3972603,9,11
9/20/2022 12:00,0,32.64,10.07,62.72,1.675516082,1008.16,5.34,259.3972603,9,12
9/20/2022 13:00,0,33.2,6.64,66.7,0,1006.9,2.75,259.3972603,9,13
9/20/2022 14:00,0,33.2,6.98,61.72,5.305800926,1006.1,5.02,259.3972603,9,14
9/20/2022 15:00,0,33.1,4.55,65.4,4.50294947,1005.42,2.24,259.3972603,9,15
